"ordinal","id","title","date","concepts","paperRoutes"
"132","c05e173c-8c17-57fd-987c-c03275f6ff40","憋","2026-06-01","定义与达意;选择与自由;责任与后果;成本与总账;爱与回应;心理与主体","02;03;04;05;07;08;09;10;12;14;16;17;18"
"133","dea85bfc-3cce-5246-86f8-a2214a2dee34","返场贼","2026-06-01","能力与学习;责任与后果;成本与总账;权力与异议;心理与主体","02;03;07;08;10;12;13;14;17;18"
"134","f5a199b9-a46e-5efa-b2f3-74e1dfeb17bf","基本成功","2026-05-31","定义与达意;能力与学习;财富与市场;心理与主体","03;08;09;10;13;14;17;18"
"135","b942aade-6189-5f46-860f-7f04ebbc8521","拖","2026-05-30","能力与学习;责任与后果;信用与信任;劳动与组织;法律与秩序;心理与主体","02;03;06;07;08;10;12;13;14;17;18"
"136","8d5a4358-6399-5284-bab1-65b9cb91d4b3","宁不畏死2","2026-05-29","事实与证据;能力与学习;责任与后果;法律与秩序;心理与主体","02;03;07;08;09;10;12;13;14;17;18"
"137","02832bea-79b4-583c-b486-edffb34fbf9a","子不承父业","2026-05-28","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;照料与家庭;法律与秩序;文明与历史","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"138","4a87bd66-362e-5185-9e38-49d3dddb6452","鸡血猴","2026-05-28","能力与学习;责任与后果;成本与总账;劳动与组织","02;03;06;08;10;12;13;18"
"139","a5abe3ed-770e-571b-a698-ad9edad89603","友立思考","2026-05-28","能力与学习;选择与自由;成本与总账;照料与家庭;权力与异议;民族与身份;心理与主体","02;03;04;05;07;08;10;12;13;14;16;17;18;27;31"
"140","13abd17e-fca3-5b77-bd98-d9b3ff6aba91","你好我也好","2026-05-28","事实与证据;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;法律与秩序","02;03;04;05;06;07;08;09;10;12;14;16;17;18"
"141","31b9ca3d-c7d2-5221-a587-9f68cc0c3f58","圆滑","2026-05-27","定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;法律与秩序;权力与异议","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"142","69abf070-0548-505e-8dc8-53cc20a5e995","暴虎冯河","2026-05-26","能力与学习;选择与自由;技术与工程","02;07;08;13;16;17;18;32;33"
"143","40b22e4b-7aa1-5050-8311-b8635f6c88d7","我欲仁","2026-05-26","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;心理与主体","02;03;07;08;09;10;12;13;14;16;17;18"
"144","3204a233-e257-55df-8157-8c03ae03dcaa","幸福的窗口","2026-05-24","定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;照料与家庭;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"145","3738c1a1-bf13-58a7-afd7-ff8f6d976120","2 Shots","2026-05-23","事实与证据;定义与达意;责任与后果;成本与总账;边界与许可;权力与异议","02;03;05;07;08;09;10;12;16;17;18"
"146","4a920800-e70c-5de6-98e0-c45b0b3945d5","见怪不怪","2026-05-22","事实与证据;能力与学习;责任与后果;爱与回应;心理与主体","02;03;04;05;08;09;10;12;13;14;16;17;18"
"147","cf0e9b81-b922-540e-8db4-cc39c1b64220","爱在进行时","2026-05-20","能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可;照料与家庭","02;03;04;05;06;08;10;12;13;14;16;18"
"148","280f80e9-fc37-5ce9-b8cf-dd156f04f01f","利己的坑","2026-05-18","爱与回应","04;05;14;16"
"149","116849af-8469-5b6a-8306-42264e030e2d","族亲","2026-05-17","定义与达意;选择与自由;责任与后果","02;03;07;09;10;12;16;17;18"
"150","e4d816a9-6666-5341-8bc4-8cddd629af2e","一只小桃子","2026-05-16","能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;照料与家庭;生态与自然","02;03;04;05;06;08;10;12;13;14;16;18;25;32"
"151","4ef1eb14-f858-5f57-abc9-db7e53084257","温着","2026-05-16","事实与证据;能力与学习;责任与后果;成本与总账;法律与秩序;技术与工程","02;03;07;08;09;10;12;13;17;18;32;33"
"152","7e7b636c-0e38-52d1-aea3-d6f997e8f9db","交换比","2026-05-16","事实与证据;能力与学习;选择与自由;成本与总账;照料与家庭;劳动与组织;财富与市场","02;03;04;05;06;07;08;09;10;13;14;16;17;18"
"153","0d56a917-8440-5c0e-9c34-92365b831d9a","301的隔壁","2026-05-15","能力与学习;爱与回应;权力与异议","03;04;05;07;08;12;13;14;16;18"
"154","06341286-9db1-583d-91e9-e7e25202862b","磨石","2026-05-13","定义与达意;能力与学习;责任与后果;爱与回应;边界与许可;法律与秩序;技术与工程;文明与历史","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"155","e4fe42a4-af2b-5966-a572-45233cdc36d7","衣冠整洁","2026-05-12","责任与后果","02;03;10;12;18"
"156","4f36dba4-e68e-5c04-b148-f3e3f473729f","怯擦边","2026-05-11","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;照料与家庭;劳动与组织;心理与主体;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"157","61843e2f-9230-5dc2-adf6-bb7b3416d5f6","不听老人言","2026-05-10","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;照料与家庭;法律与秩序;文明与历史;心理与主体;宗教与自然法","02;03;04;05;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"158","6e3bb46a-5329-598f-a963-8e0659a84d9e","不懂","2026-05-09","事实与证据;能力与学习;选择与自由;边界与许可;照料与家庭;法律与秩序;权力与异议","02;03;04;05;07;08;09;12;13;14;16;17;18"
"159","40b0dd59-e215-5ead-add2-344095509b60","桃花庵里桃花仙","2026-05-08","事实与证据;能力与学习;成本与总账;劳动与组织;财富与市场;权力与异议;技术与工程;人工智能与机器","03;06;07;08;09;10;12;13;17;18;28;29;32;33"
"160","7d2a60f5-fbf5-56b4-9971-72521ef6c046","柳下会","2026-05-08","定义与达意;责任与后果;爱与回应;财富与市场;技术与工程;人工智能与机器","02;03;04;05;09;10;12;13;14;16;17;18;28;29;32;33"
"161","7f4350bb-f5b4-5e72-a1d8-7ee70679bdff","胆小鬼大军","2026-05-08","定义与达意;能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;权力与异议;心理与主体","02;03;04;05;07;08;09;10;12;13;14;16;17;18"
"162","f03b7f78-14e3-5380-bf7b-5775065ab71e","普通妈","2026-05-08","事实与证据;责任与后果;照料与家庭","02;03;04;05;08;09;10;12;14;16;17;18"
"163","ef1a7859-eb5a-5db5-be19-408e0c03abb9","湖心岛","2026-05-08","定义与达意;责任与后果;成本与总账;边界与许可;文明与历史;民族与身份","02;03;05;09;10;11;12;13;15;16;17;18;27;31;32;33"
"164","4785488c-ee5e-5dc5-ab82-dc075fe56891","单","2026-05-07","选择与自由;爱与回应;边界与许可;心理与主体;性别与身体","02;04;05;07;08;12;14;16;17;18"
"165","171a8ff5-4f98-5575-849e-46da57be1d50","伤绳","2026-05-05","定义与达意;能力与学习;责任与后果;成本与总账;照料与家庭;财富与市场;心理与主体","02;03;04;05;08;09;10;12;13;14;16;17;18"
"166","85a7fc1a-bf16-586c-a471-b5aa3d72e4e2","共情剑","2026-05-05","能力与学习;成本与总账;爱与回应;净输出与不掠夺;照料与家庭","03;04;05;08;10;13;14;16;18"
"167","79f005aa-d531-5500-af2b-c0bf90c9af3f","右手出","2026-05-05","信用与信任;人工智能与机器","03;06;12;13;18;28;29;33"
"168","544fc42f-09b6-57b5-b5e7-99ebf872f3fc","肉闹钟","2026-05-04","定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;照料与家庭","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"169","aa87b6cc-129b-5890-9161-af870f5688b5","文笔生活","2026-05-03","事实与证据;定义与达意;能力与学习;爱与回应;劳动与组织;心理与主体","04;05;06;08;09;10;13;14;16;17;18"
"170","ea23694f-594d-5dfe-8d91-bb30a56dae9c","谈情","2026-05-03","定义与达意;能力与学习;技术与工程;心理与主体;性别与身体","05;08;09;13;14;16;17;18;32;33"
"171","fac46c04-7559-5f0c-9e9e-c7335080db35","不吭声","2026-05-02","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;照料与家庭;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"172","2b7fee00-9164-5d6b-9aa4-89fda899df93","三分钟热度","2026-04-30","定义与达意;能力与学习;选择与自由;信用与信任;照料与家庭;心理与主体","02;03;04;05;06;07;08;09;12;13;14;16;17;18"
"173","e014332c-1ff2-5ebf-b6e8-078a78d9a853","小可靠","2026-04-29","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;照料与家庭;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"174","ee0f4cb3-1bc8-5d2f-bf54-82ad64c3c700","不骄的兵","2026-04-29","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;权力与异议;心理与主体;性别与身体","02;03;05;07;08;09;10;12;13;14;16;17;18"
"175","fd0f2067-0667-5598-9752-6a38316b61d4","新解","2026-04-29","能力与学习;责任与后果;成本与总账;爱与回应;边界与许可;照料与家庭;劳动与组织;财富与市场;技术与工程;文明与历史;生态与自然;人工智能与机器;心理与主体","02;03;04;05;06;08;10;11;12;13;14;15;16;17;18;25;28;29;31;32;33"
"176","e48bb30e-cb92-5206-8122-1d86eb29d863","爱有所止","2026-04-29","责任与后果;成本与总账;爱与回应;照料与家庭;心理与主体;宗教与自然法","02;03;04;05;07;08;10;11;12;14;16;17;18"
"177","df41ffb6-6f13-5218-8142-041b703e7720","左舵三","2026-04-27","能力与学习;责任与后果;照料与家庭;法律与秩序;文明与历史;心理与主体","02;03;04;05;07;08;10;11;12;13;14;15;16;17;18;31;32;33"
"178","88e5e5c3-52de-5637-a706-977a25c4d828","家务教育","2026-04-26","能力与学习;责任与后果;成本与总账;爱与回应;照料与家庭;劳动与组织;法律与秩序;技术与工程;心理与主体","02;03;04;05;06;07;08;10;12;13;14;16;17;18;32;33"
"179","54bddf76-d455-56f4-be50-d253b1e729ed","剖白","2026-04-24","事实与证据;定义与达意;选择与自由;责任与后果;成本与总账;信用与信任;净输出与不掠夺;边界与许可","02;03;05;06;07;08;09;10;12;16;17;18"
"180","045bcb74-9cfc-59b6-ad22-39c81aa3345f","洞穴拔河","2026-04-23","能力与学习;选择与自由;爱与回应;法律与秩序;权力与异议","02;03;04;05;07;08;12;13;14;16;18"
"181","812346f1-6ee7-535e-b8ea-831be66cbd37","十万八千想","2026-04-23","选择与自由;爱与回应;技术与工程;心理与主体;性别与身体","02;04;05;07;08;13;14;16;17;18;32;33"
"182","8b7d8f0d-6072-5703-bf27-dfe5c3284c5d","速写","2026-04-23","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;技术与工程;人工智能与机器;心理与主体","02;03;06;07;08;09;10;12;13;14;16;17;18;28;29;32;33"
"183","945a7ddc-2c94-503a-b36e-4a1c07d9b404","锚链","2026-04-23","能力与学习;选择与自由;责任与后果;成本与总账;信用与信任","02;03;06;07;08;10;12;13;16;18"
"184","07e4f47d-fa79-578a-9ab5-98661728e54f","心智未彰","2026-04-21","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;法律与秩序;权力与异议;技术与工程;文明与历史","02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;31;32;33"
"185","3a5961f3-ba54-578c-82b9-ebc100405e1f","阴蓄死士","2026-04-21","能力与学习;选择与自由;成本与总账;财富与市场;权力与异议","02;03;07;08;10;12;13;16;18"
"186","41689a19-30c8-51ab-9232-7133f11ed65a","一介伟人","2026-04-21","定义与达意;能力与学习;财富与市场;心理与主体","03;08;09;10;13;14;17;18"
"187","7453735e-f564-586f-aad6-451e2e9d09a5","火力稳定","2026-04-21","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可;法律与秩序;权力与异议;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"188","6bdc0d28-dad3-5c7e-a8ac-4315217806a9","小时了了","2026-04-20","能力与学习;成本与总账;爱与回应;技术与工程;文明与历史","03;04;05;08;10;11;13;14;15;16;17;18;31;32;33"
"189","5b0ec555-b3c8-5d72-92d7-8ed3f0d631b2","品味最高","2026-04-20","事实与证据;定义与达意;能力与学习;财富与市场","03;08;09;10;13;17;18"
"190","5824e705-914b-5bbe-9bca-d40ce55daf3b","烽火戏诸侯","2026-04-18","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;生态与自然;心理与主体;性别与身体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18;25;32"
"191","595a8283-7ebf-56c6-b2c2-0ba2dd989a4a","愉快的独处","2026-04-18","爱与回应;财富与市场;心理与主体","03;04;05;08;10;13;14;16;17;18"
"192","9057e6b7-b922-51a4-94e2-8444aabecf64","烟与茶","2026-04-18","能力与学习;选择与自由;心理与主体","02;07;08;13;14;16;17;18"
"193","ed3bb56c-3d95-5c07-8979-087e6ca39a03","消失的修理厂","2026-04-18","选择与自由;责任与后果;成本与总账;信用与信任;边界与许可;财富与市场;法律与秩序;生态与自然","02;03;05;06;07;10;12;13;16;18;25;32"
"194","33145356-802e-5f25-92d1-bf644bc4c154","必须可以","2026-04-18","事实与证据;定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;净输出与不掠夺;边界与许可;法律与秩序;技术与工程;心理与主体","02;03;05;07;08;09;10;12;13;14;16;17;18;32;33"
"195","f61cb04e-9094-54c3-bedc-f40f7a1537b6","定向无私","2026-04-17","事实与证据;选择与自由;责任与后果;成本与总账;爱与回应;权力与异议;生态与自然","02;03;04;05;07;08;09;10;12;13;14;16;17;18;25;32"
"196","9f2d8cdf-81d5-5aee-b0ec-5b64bbe4f715","姬别霸王","2026-04-17","选择与自由;信用与信任;爱与回应;心理与主体","02;03;04;05;06;07;08;12;14;16;17;18"
"197","83b5f74d-7827-5ce7-ba98-21ac9b1b470e","苏州园","2026-04-16","技术与工程;生态与自然","13;17;18;25;32;33"
"198","9b090003-c47e-5294-9724-ca19d71155b1","化学家","2026-04-16","定义与达意;能力与学习;责任与后果;成本与总账;心理与主体","02;03;08;09;10;12;13;14;17;18"
"199","9cf7d551-3e7d-5e03-825d-2c42d54f4b0f","专业穷","2026-04-16","定义与达意;能力与学习;责任与后果;成本与总账;财富与市场;技术与工程;文明与历史","02;03;08;09;10;11;12;13;15;17;18;31;32;33"
"200","94a83d44-d7cb-5935-9382-d7a0608c93bd","Plus Ass","2026-04-16","能力与学习;爱与回应;心理与主体","04;05;08;13;14;16;17;18"
"201","3ae41f42-51af-5eaa-811d-a2fcd1ce5077","三分之一","2026-04-16","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;净输出与不掠夺;照料与家庭;劳动与组织;法律与秩序","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"202","1ffe6155-d7cd-57b9-b8c4-f13e9d139eed","孤单的锁","2026-04-15","能力与学习;责任与后果;成本与总账;信用与信任;爱与回应;劳动与组织;心理与主体","02;03;04;05;06;08;10;12;13;14;16;17;18"
"203","345da9c5-2501-5652-ab4f-493ee77a4bc4","好不自在","2026-04-14","定义与达意;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;劳动与组织;法律与秩序;权力与异议","02;03;06;07;08;09;10;12;13;16;17;18"
"204","600abcc6-eb95-5cd3-9dfb-81812521c741","知性压抑","2026-04-14","定义与达意;能力与学习;选择与自由;性别与身体","02;05;07;08;09;13;14;16;17;18"
"205","c910978e-95b9-5cd3-8906-003309df77fb","新教育2","2026-04-14","定义与达意;能力与学习;成本与总账;劳动与组织;财富与市场;法律与秩序;权力与异议;技术与工程;人工智能与机器;心理与主体","03;06;07;08;09;10;12;13;14;17;18;28;29;32;33"
"206","e08db168-9cf9-5e05-99af-fb2bcc31ed83","绝对乐观者","2026-04-14","定义与达意;心理与主体;宗教与自然法","07;08;09;11;14;17;18"
"207","01d31df2-e0ba-5bdb-a91e-525d15629a0f","捉影","2026-04-14","事实与证据;能力与学习;选择与自由;成本与总账;心理与主体","02;03;07;08;09;10;13;14;16;17;18"
"208","7d40ff51-8245-5989-b90a-edd964e96a7b","好战之徒","2026-04-14","能力与学习;责任与后果;成本与总账;信用与信任;劳动与组织;法律与秩序;技术与工程","02;03;06;07;08;10;12;13;17;18;32;33"
"209","52fda789-93aa-5e06-a831-ca1a8babb51f","友道漫长","2026-04-13","事实与证据;能力与学习;选择与自由;信用与信任;爱与回应;照料与家庭;劳动与组织;心理与主体","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"210","03f27a95-9ac9-5aa7-b3b1-afeb1c191742","营销当头","2026-04-12","能力与学习;选择与自由;责任与后果;成本与总账;边界与许可;照料与家庭;法律与秩序","02;03;04;05;07;08;10;12;13;14;16;18"
"211","689ce568-2d79-5e8b-993e-8671d4d784ec","哈哈镜","2026-04-11","能力与学习;选择与自由;责任与后果;信用与信任;爱与回应;净输出与不掠夺;文明与历史","02;03;04;05;06;07;08;10;11;12;13;14;15;16;18;31;32;33"
"212","3e5f464c-4eea-584f-b3cc-93ee6ae83fd0","拉磨冠军","2026-04-10","定义与达意;能力与学习;选择与自由;责任与后果;信用与信任;边界与许可;法律与秩序;权力与异议","02;03;05;06;07;08;09;10;12;13;16;17;18"
"213","67fbbce1-f010-5bce-8a2e-838672e2cb17","慢反击","2026-04-10","事实与证据;能力与学习;选择与自由;责任与后果;成本与总账;信用与信任;爱与回应;边界与许可;法律与秩序","02;03;04;05;06;07;08;09;10;12;13;14;16;17;18"
"214","d752f922-e348-522a-ac2b-a38ab286c6d7","金边","2026-04-10","定义与达意;能力与学习;信用与信任;边界与许可;劳动与组织;心理与主体;性别与身体","03;05;06;08;09;10;12;13;14;16;17;18"
